food_id,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,N_23,N_24,N_25,N_26,N_27,N_28,N_29,N_30,N_31,N_32,N_33,N_34,N_35,N_36,N_37,N_38,N_39,N_40,N_41,N_42,N_43,N_44,N_45,N_46,N_47,N_48,N_49,N_50,N_51,N_52,N_53,N_54,N_55,N_56,N_57,N_58,N_59,N_60,N_61,N_62,N_63,N_64,N_65,N_66,N_67,N_68,N_69,N_70,N_71,N_72,N_73,N_74,N_75,N_76,N_77,N_78,N_79,N_80,N_81,N_82,N_83,N_84,N_85,N_86,N_87,N_88,N_89,N_90,N_91,N_92,N_93,N_94,N_95,N_96,N_97,N_98,N_99,N_100,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124,N_125,N_126,N_127,N_128,N_129,N_130,N_131,N_132,N_133,N_134,N_135,N_136,N_137,N_138,N_139,N_140,N_141,N_142,N_143,N_144,N_145,N_146,N_147,N_148,N_149,N_150,N_151,N_152,N_153,N_154,N_155,N_156,N_157,N_158,N_159,N_160,N_161,N_162,N_163,N_164,N_165,N_166,N_167,N_168,N_169,N_170,N_171,N_172,N_173,N_174,N_175,N_176,N_177,N_178,N_179,N_180,N_181,N_182,N_183,N_184,N_185,N_186,N_187,N_188,N_189,N_190,N_191,N_192,N_193,N_194,N_195,N_196,N_197,N_198,N_199,N_200,N_201,N_202,N_203,N_204,N_205,N_206,N_207,N_208,N_209,N_210,N_211
food_503,,,,,0.0,,,,,,,,,0.0,16.0,,,0.82,,0.0,610.0,,1.0,,,,,,10.8,,,,,0.0,,0.0,,,,,,,579.0,,,,,,24.23,25.933000000000003,12.862,,,,,,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,0.02,,,,,0.0,0.0,,2.0,,,,,,,,0.052000000000000005,,,,23.968000000000004,,0.179,,0.0,,,0.018000000000000002,,,,,13.0,,,,,27.0,,0.17,23.365,,,,,2.546,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.005,,0.0,,,768.0,0.029,0.0,,0.054000000000000006,,0.15,,0.134,,6.877999999999999,,5.11,,,,,0.01,0.004,0.006999999999999999,694.0,,,,0.0,,,,,,,0.0,0.008,,,,,,,,,,,65.04,,,,,,819.0,0.02,0.0,2.815,0.1,3.7,,,,,18.09,0.0,,,99.2,32.32,,0.0
food_505,,,,,0.0,,1.64,,,,,,,,56.0,,,9.57,,0.0,25.0,,0.0,,,,,,,,,,,0.08,,3.0,,,,,,,106.5,,,,,,0.075,0.213,0.067,0.0,,,,,,3.6,,6.0,6.0,6.0,0.0,,,,,,,,,,,,0.3,,,,,,,,85.0,,,,,,,,0.002,,,,0.07200000000000001,,0.001,,0.0,,,0.46,,,,,24.0,,,,,220.0,,0.73,0.18600000000000005,,,,,0.023,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.06,0.6,,0.0,,0.0,,0.0,,0.052000000000000005,,0.01,,,,,0.0,0.0,0.0,5.0,,,,,,,,,,,,0.014,,,,,,,,,,,0.51,,,,,43.0,2.0,0.0,,0.06,14.0,,,,,,,,,,,87.55,,0.12
food_507,,,,,0.0,,,,,,,,,0.0,17.0,,,0.0,,0.0,0.0,,75.0,,,,,,70.4,,,,,0.052000000000000005,,0.0,,,,,,,132.0,,,,,,2.438,0.868,1.151,,,,,,,0.0,,15.0,15.0,15.0,0.0,,,,,,,,,,,,0.88,,,,,0.0,0.0,,40.0,,,,,,,,0.513,,,,1.802,,0.068,,0.029,,,8.872,,,,,239.0,,,,,304.0,,20.3,0.086,,,,,0.126,,,,,0.161,,,,,,,0.078,,,0.244,,,,,,0.057,,0.117,,,211.0,0.079,15.8,,0.0,,0.0,,0.194,,0.861,,0.096,,,,,0.0,0.0,0.0,383.0,,,,0.0,,,,,,,0.0,0.07,,,,,,,,,,,5.08,,,,,,211.0,2.35,0.0,0.201,0.0,13.0,,,,,0.63,0.0,,,0.1,69.68,,0.53
food_510,,,,0.086,0.0,0.13699999999999998,0.7,0.17600000000000002,,,,,,0.0,18.0,,,6.5,,,,,0.0,,,,,,5.3,,,,,0.07,,,,,,,,,88.0,,,,,,0.056,0.156,0.067,0.0,,,,,,2.4,,16.0,16.0,16.0,0.0,,,,,,0.393,0.094,,0.033,,,1.22,0.081,,0.113,,,,0.095,23.0,,,0.13699999999999998,0.021,,,,,,,,0.056,,,,,,,0.4,,,0.16899999999999998,0.061,49.0,,,,,212.0,0.126,1.9,0.14800000000000002,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.09,0.6,0.086,,,,,0.002,,0.06,,0.005,,,,,,,,17.0,,,,2.18,,,,,,,0.0,0.05,0.07400000000000001,,,,,,,,,,0.4,,0.021,0.055,0.084,1160.0,,0.0,,0.07200000000000001,27.0,0.0,0.0,,,,0.51,,,,193.4,90.5,,0.52
food_512,,,,,0.0,,,,,,,,,0.0,5.0,,,20.45,,0.0,8.0,,3.0,,,,,,14.1,,,,,0.204,,0.0,,,,,,,125.0,,,,,,1.524,1.307,1.202,,,,,,,1.4,,9.0,9.0,9.0,0.0,,,,,,,,,,,,0.34,,,,,0.0,0.0,,24.0,,,,,,,,0.024,,,,1.487,,0.013,,0.0,,,1.324,,,,,48.0,,,,,372.0,,1.87,1.148,,,,,0.158,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,17.0,0.021,0.3,,0.037000000000000005,,0.041,,0.108,,0.621,,0.271,,,,,0.046,0.029,0.017,167.0,,,,1.61,,,,,,,0.0,0.1,,,,,,,,,,,4.24,,,,,,18.0,0.0,0.0,0.312,12.1,0.0,,,,,0.52,0.0,,,4.1,72.09,,0.28
food_515,,,,,,,1.05,,,,,,,,63.0,,,4.82,,,,,0.0,,,,,,,,,,,0.191,,,,,,,,,75.0,,,,,,0.022,0.106,0.066,0.0,,,,,,,,101.0,101.0,101.0,0.0,,,,,,,,,,,,1.92,,,,,,,,43.0,,,0.509,,,,,0.001,,,,0.013,,,,0.008,,,1.12,,,0.06,,9.0,,,,,455.0,,4.1,0.06,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.175,0.9,,,,,,0.001,,0.053,,0.008,,,,,,,,7.0,,,,,,,,,,,,0.354,,,,,,,,,,,0.25,,,,,712.0,36.0,0.0,,0.177,36.0,0.0,0.0,,,,,,,,,89.78,,0.29
food_518,,,,,0.0,,,,,,,,,0.0,16.0,,,3.63,,11.0,45.0,,0.0,,,,,,6.0,,,,,0.041,,26.0,,,,,,,15.0,,,,,,0.005,0.032,0.037000000000000005,,,,,,,0.5,,7.0,7.0,7.0,0.0,,,,,,,,,,,,0.28,,,,,23.0,0.0,,13.0,,,,,,,,0.0,,,,0.005,,0.0,,0.0,,,0.098,,,,,24.0,,,,,147.0,,0.65,0.028,,,,,0.005,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.033,0.3,,0.0,,0.0,,0.005,,0.028,,0.005,,,,,0.0,0.0,0.0,2.0,,,,1.67,,,,,,,0.0,0.027000000000000003,,,,,,,,,,,0.11,,,,,,5.0,0.0,0.0,0.04,2.8,0.0,,,,,0.03,0.0,,,16.4,95.23,,0.2
food_521,,,,0.113,0.0,0.091,0.97,0.19,,,0.4,,,0.0,33.0,,,9.58,,3477.0,8285.0,,0.0,,,,,,8.8,,,,,0.045,,0.0,,0.083,,,,,107.0,,,,,,0.012,0.102,0.032,0.0,,,,,,2.8,3.2,19.0,19.0,19.0,0.0,0.55,0.0,,,0.59,0.366,0.047,,0.04,,,0.3,0.077,0.0,0.102,,256.0,1.0,0.101,12.0,,0.0,0.14300000000000002,0.02,0.0,,0.0,0.002,,0.0,,0.011,,0.0,,0.0,,,0.983,,,0.273,0.061,35.0,,,,,320.0,0.054000000000000006,0.93,0.1,,,,,0.002,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.058,0.1,0.054000000000000006,0.0,,0.0,,0.0,0.0,0.03,0.0,0.002,0.0,,0.0,0.0,0.0,0.0,0.0,69.0,1.43,,3.59,4.74,,,,,,,0.0,0.066,0.191,0.01,0.0,0.0,0.01,0.0,0.0,0.0,,,0.24,,0.012,0.043,0.069,16706.0,835.0,0.0,0.0,0.138,5.9,0.0,0.0,,,,0.66,0.0,0.0,,13.2,88.29,,0.24
food_524,,,,,0.0,,,,,,,,,0.0,56.0,,,11.29,,0.0,1.0,,0.0,,,,,,6.5,,,,,0.058,,0.0,,,,,,,48.0,,,,,,0.13,0.339,0.09,,,,,,,3.3,,57.0,57.0,57.0,0.0,,,,,,,,,,,,0.42,,,,,10.0,0.0,,27.0,,,,,,,,0.001,,,,0.127,,0.001,,0.001,,,0.386,,,,,31.0,,,,,246.0,,1.18,0.285,,,,,0.053,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.024,2.8,,0.0,,0.002,,0.001,,0.061,,0.021,,,,,0.0,0.0,0.0,420.0,,,,7.99,,,,,,,0.0,0.008,,,,,,,,,,,0.69,,,,,,0.0,0.0,0.0,0.073,24.9,0.0,,,,,0.01,0.0,,,1.3,85.08,,0.83
food_525,,,,,0.0,,,,,,,,,0.0,10.0,,,18.1,,1.0,39.0,,0.0,,,,,,5.6,,,,,0.127,,0.0,,,,,,,69.0,,,,,,0.006999999999999999,0.048,0.054000000000000006,,,,,,,0.9,,2.0,2.0,2.0,0.0,,,,,,,,,,,,0.36,,,,,72.0,0.0,,7.0,,,,,,,,0.0,,,,0.006999999999999999,,0.0,,0.0,,,0.188,,,,,20.0,,,,,191.0,,0.72,0.037000000000000005,,,,,0.011,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.07,0.1,,0.0,,0.0,,0.001,,0.046,,0.006,,,,,0.0,0.0,0.0,2.0,,,,15.48,,,,,,,0.0,0.069,,,,,,,,,,,0.16,,,,,,3.0,0.0,0.0,0.086,3.2,0.0,,,,,0.19,0.0,,,14.6,80.54,,0.07
food_528,,,,,0.0,,0.6,,,,13.8,,,0.0,7.0,,,0.0,,0.0,0.0,,80.0,,,,,,35.1,,,,,0.113,,0.0,,,,,,,286.5,,,,,,0.337,0.025,0.092,,,,,,,0.0,,4.0,4.0,4.0,0.0,0.0,0.0,,,0.0,,,,,,,25.9,,0.0,,,0.0,0.0,,22.0,,0.0,0.046,,0.004,,0.001,0.12,,0.0,,0.147,,0.048,,0.018000000000000002,,0.0,5.386,,,0.595,,239.0,,,,,283.0,,26.5,0.003,,,,,0.002,,,,,0.001,,0.001,0.0,,,,0.004,,,0.004,,0.0,,0.0,,0.003,,0.006,,,102.0,0.184,36.5,,0.0,,0.001,,0.018000000000000002,0.003,0.052000000000000005,0.003,0.015,0.0,,0.0,0.0,,,0.0,78.0,0.0,,0.0,0.0,,,,,,,0.0,0.014,,0.0,0.0,0.0,,,,,,,0.5,,,,,340.0,102.0,2.59,0.0,0.046,0.0,,,,,,,,,,0.0,72.5,,2.76
food_532,,,,,0.0,,0.87,,,3.0,,,,0.0,11.0,,2.0,6.7,,18.0,534.0,,0.0,,,,,,8.9,,,,,0.129,,40.0,,,,,,,83.0,,,,,,0.023,0.222,0.059,0.0,,,,,,3.7,,23.0,23.0,23.0,0.0,,,,,,,,,,,,0.86,,,,,544.0,0.0,,22.0,,,0.187,,,,,0.002,,,,0.021,,0.0,,0.0,,,1.537,,,0.2,,40.0,,,6.0,,305.0,,1.74,0.21600000000000005,,,,,0.006,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.081,0.4,,0.0,,0.0,,0.001,,0.043,,0.01,,,,,0.0,0.0,0.0,10.0,,0.0,,3.83,,,,,,,0.0,0.054000000000000006,,,,,,,,,,,0.44,,,,,937.0,47.0,0.0,0.0,0.505,44.9,0.0,0.0,,,,0.69,0.0,,,11.8,90.25,,0.26
food_539,,,,1.04,0.0,1.886,3.98,3.187,,,,,,0.0,440.0,,,41.71,,0.0,0.0,,0.0,,,,,,,,,,,2.88,,0.0,,0.545,,,,,1060.0,,,,,,6.0120000000000005,4.33,2.303,0.0,,,,,,25.9,,45.0,45.0,45.0,0.0,,,,,,4.01,1.14,,0.79,,,13.44,1.4680000000000002,,2.497,,0.0,0.0,2.136,179.0,,,3.721,0.35600000000000004,,,,0.055,,,,5.654,,0.303,,,,,3.09,,,0.795,1.429,451.0,,,,,977.0,1.924,29.65,4.0680000000000005,,,,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.45,8.2,1.235,,,,,0.028,,1.255,,0.745,,,,,,,,38.0,,,,,,,,,,,0.0,1.03,1.179,,,,,,,,,,16.32,,0.762,1.457,1.53,0.0,0.0,0.0,,0.175,0.0,0.0,0.0,,,,,,,,,8.34,,4.48
food_541,,,,,0.0,,0.37,,,,0.3,,,0.0,29.0,,,9.61,,0.0,128.0,,0.0,,,,,,8.5,,,,,0.165,,0.0,,,,,,,112.0,,,,,,0.047,0.28,0.014,0.0,,,,,,5.3,,25.0,25.0,25.0,0.0,2.4,0.03,,,2.31,,,,,,,0.62,,0.0,,,118.0,0.0,,20.0,,0.07,0.6459999999999999,,,,,0.0,,,,0.044,,0.004,,0.0,,,0.6459999999999999,,,0.276,,22.0,,,,,162.0,,1.39,0.18600000000000005,,,,,0.094,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.026,0.4,,0.0,,0.0,,0.0,,0.012,,0.003,,,,,0.0,0.0,0.0,1.0,0.0,,0.07,4.88,,,,,,,0.0,0.02,,0.04,0.9,1.34,0.0,0.0,0.0,0.0,,,0.49,,,,,214.0,11.0,0.0,0.0,0.03,21.0,0.0,0.0,,,,1.17,0.0,0.0,,19.8,88.15,,0.53
food_543,,,,0.8370000000000001,,2.123,2.54,1.795,,113.0,,,,,37.0,,9.0,30.19,,0.0,0.0,,0.0,,,,,,,,,,,2.195,,0.0,,0.393,,,,,1433.5,,,,,,23.797,7.845,7.782999999999999,,,,,,,3.3,,25.0,25.0,25.0,0.0,0.05,0.0,,,0.05,4.506,0.937,,0.456,,,6.68,0.789,0.0,1.472,,22.0,0.0,0.928,292.0,,0.0,1.655,0.362,0.0,,0.0,0.136,,0.0,,23.523000000000003,,0.138,,0.0,,,1.062,,,0.8640000000000001,0.951,593.0,,,,,660.0,0.812,18.22,7.782,,,,,0.062,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.058,19.9,1.079,0.015,,0.015,,0.015,0.0,3.916,0.046,3.2230000000000003,0.266,,0.173,0.101,0.0,0.0,0.015,12.0,23.49,0.0,5.81,5.91,,,,,,,,0.423,0.688,0.03,0.36,5.31,0.0,0.1,0.0,0.2,,,43.85,,0.287,0.508,1.094,0.0,0.0,0.0,,0.417,0.5,0.0,0.0,,,,0.9,,,,34.1,5.2,,5.78
food_545,,,,,0.0,,,,,,,,,0.0,18.0,,,18.71,,0.0,5.0,,0.0,,,,,,30.4,,,,,0.233,,0.0,,,,,,,165.0,,,,,,2.784,2.842,0.939,,,,,,,7.3,,160.0,160.0,160.0,0.0,,,,,,,,,,,,3.11,,,,,0.0,0.0,,33.0,,,,,,,,0.024,,,,2.73,,0.028,,0.0,,,0.936,,,,,167.0,,,,,343.0,,8.38,2.477,,,,,0.364,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.064,2.6,,0.0,,0.0,,0.001,,0.6759999999999999,,0.213,,,,,0.0,0.0,0.0,218.0,,,,1.67,,,,,,,0.0,0.149,,,,,,,,,,,6.86,,,,,,0.0,0.0,0.0,0.157,1.3,0.0,,,,,0.86,0.0,,,9.2,64.72,,1.18
food_549,,,,,0.0,,0.76,,,,,,,0.0,86.0,,,4.54,,0.0,61.0,,0.0,,,,,,6.1,,,,,0.021,,0.0,,,,,,,54.5,,,,,,0.039,0.099,0.053,0.0,,,,,,1.8,,7.0,7.0,7.0,0.0,,,,,,,,,,,,0.22,,,,,170.0,0.0,,12.0,,,0.196,,,,,0.001,,,,0.037000000000000005,,0.0,,0.0,,,0.3,,,0.085,,14.0,,,,,288.0,,0.9,0.099,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.03,1.1,,0.0,,0.0,,0.001,,0.046,,0.004,,,,,0.0,0.0,0.0,4.0,,,,1.1,,,,,,,0.0,0.02,,,,,,,,,,,0.2,,,,,102.0,5.0,0.0,0.0,0.024,8.0,0.0,0.0,,,,0.27,0.0,,,29.3,93.61,,0.1
food_552,,,,,0.0,,9.04,,,,,,,0.0,41.0,,,46.13,,0.0,2.0,,0.0,,,,,,2.3,,,,,0.055,,0.0,,,,,,,756.0,,,,,,4.41,3.627,2.031,0.037000000000000005,,0.014,0.023,,,6.1,,10.0,10.0,10.0,0.0,2.3,0.0,,,2.5,,,,,,,0.5,,0.0,,,5.0,0.0,,21.0,,0.0,0.13699999999999998,,0.0,,0.0,0.02,0.02,0.003,,4.309,4.295,0.071,,0.004,0.004,0.003,0.16,,,0.0,,26.0,,,,,182.0,,2.23,3.458,,0.009000000000000001,,3.426,0.159,,0.151,0.008,0.0,0.0,,0.003,0.0,,0.0,,0.002,0.0,,0.003,,,,0.0,,0.0,,0.001,,,0.0,0.07,2.2,,0.0,,0.0,,0.036000000000000004,0.005,1.662,0.005,0.196,0.071,,0.021,0.036000000000000004,0.0,0.0,0.0,3390.0,8.4,,8.4,13.2,,0.0,0.014,0.023,,0.0,0.0,0.05,,0.18,0.0,0.44,2.27,0.0,0.0,2.4,,,10.9,,,,,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,,,3.91,0.0,0.0,0.0,3.5,31.7,,0.61
food_556,,,,,0.0,,,,,,,,,0.0,67.0,,,30.93,,0.0,8.0,,0.0,,,,,,26.4,,,,,1.069,,0.0,,,,,,,612.0,,,,,,10.161,35.839,5.479,,,,,,,4.5,,66.0,66.0,66.0,0.0,,,,,,,,,,,,1.99,,,,,6.0,0.0,,106.0,,,,,,,,0.035,,,,9.992,,0.13,,0.0,,,0.757,,,,,233.0,,,,,297.0,,10.25,29.223000000000006,,,,,6.615,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.105,3.4,,0.0,,0.0,,0.0,,3.931,,1.4340000000000002,,,,,0.0,0.0,0.0,385.0,,,,23.5,,,,,,,0.0,0.23,,,,,,,,,,,53.87,,,,,,1.0,0.0,0.0,0.362,0.9,0.0,,,,,1.63,0.0,,,13.5,2.75,,2.08
food_557,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,,,,0.054000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,0.94,,,,,,,,28.4,,,0.583,,,,,,,,,,,,,,,,0.73,,,0.275,,47.0,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22500000000000006,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
food_559,,,,0.012,0.0,0.006,0.17,0.07400000000000001,,,,,,0.0,5.0,,,12.76,,0.0,17.0,,0.0,,,,,,3.4,,,,,0.031,,13.0,,0.001,,,,,124.0,,,,,,0.005,0.037000000000000005,0.021,0.0,,,,,,1.3,,0.0,0.0,0.0,0.0,6.03,0.0,,,3.25,0.026,0.009000000000000001,,0.005,,,0.07,0.006,0.0,0.014,,18.0,0.0,0.013,4.0,,0.0,0.038,0.001,,,,0.0,,,,0.005,,0.0,,0.0,,,0.091,,,0.071,0.006999999999999999,11.0,,,,,90.0,0.006,0.27,0.031,,,,,0.006999999999999999,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.028,0.0,0.011,0.0,,0.0,,0.0,,0.017,,0.002,,,,,0.0,0.0,0.0,0.0,,,0.82,10.1,,,,,,,0.0,0.019,0.006,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,,0.001,0.001,0.012,38.0,2.0,0.0,0.0,0.037000000000000005,4.0,0.0,0.0,,,,0.05,0.0,0.0,,0.6,86.67,,0.05
food_563,,,,,0.0,,,,,,,,,0.0,357.0,,,73.2,,0.0,0.0,,0.0,,,,,,26.2,,,,,0.387,,0.0,,,,,,,372.0,,,,,,2.3,2.4,1.6,,,,,,,10.1,,1198.0,22.0,714.0,692.0,,,,,,,,,,,,28.9,,,,,159.0,0.0,,114.0,,,,,,,,0.012,,,,2.278,,0.045,,0.0,,,17.9,,,,,357.0,,,,,633.0,,12.4,2.19,,,,,0.068,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,990.0,0.1,24.9,,0.0,,0.027000000000000003,,0.014,,1.27,,0.117,,,,,0.0,0.0,0.0,497.0,,,,4.5,,,,,,,0.0,1.3,,,,,,,,,,,6.6,,,,,,990.0,6.77,6.77,1.79,21.4,3.6,,,,,0.41,0.0,,,2.0,3.76,,13.4
food_566,,,,,0.0,,,,,,,,,0.0,0.0,,,90.14,,0.0,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,,349.0,,,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.02,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,,,,4.0,,0.66,0.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.1,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,150.0,,,,82.09,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,8.79,,0.0
food_570,,,,,0.0,,,,,,,,,0.0,37.0,,,13.34,,101.0,155.0,,0.0,,,,,,10.2,,,,,0.042,,407.0,,,,,,,53.0,,,,,,0.06,0.065,0.039,,,,,,,1.8,,16.0,16.0,16.0,0.0,,,,,,,,,,,,0.15,,,,,138.0,0.0,,12.0,,,,,,,,0.006999999999999999,,,,0.053,,0.0,,0.0,,,0.376,,,,,20.0,,,,,166.0,,0.81,0.048,,,,,0.018000000000000002,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.036000000000000004,0.1,,0.0,,0.0,,0.002,,0.035,,0.002,,,,,0.0,0.0,0.0,2.0,,,,10.58,,,,,,,0.0,0.058,,,,,,,,,,,0.31,,,,,,34.0,0.0,0.0,0.078,26.7,0.0,,,,,0.2,0.0,,,0.0,85.17,,0.07
food_572,,,,0.116,0.0,0.086,0.76,0.177,,,,,,0.0,22.0,,,4.97,,0.0,0.0,,0.0,,,,,,44.3,,,,,0.039,,0.0,,0.02,,,,,64.5,,,,,,0.034,0.031,0.13,0.0,,0.0,0.0,,,2.0,1.0,57.0,57.0,57.0,0.0,0.97,0.0,,,0.94,0.257,0.071,,0.056,,,0.42,0.071,0.0,0.106,,1.0,0.0,0.217,15.0,,0.0,0.155,0.02,0.002,,0.0,0.003,0.003,0.0,,0.027000000000000003,0.027000000000000003,0.0,,0.0,0.0,0.002,0.507,,,0.667,0.065,44.0,,,18.0,,299.0,0.071,1.92,0.016,,0.003,,0.013,0.015,,0.015,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.06,0.6,0.086,0.018000000000000002,,0.0,,0.0,0.002,0.093,0.001,0.009000000000000001,0.003,,0.002,0.002,0.0,0.0,0.0,30.0,,,0.0,1.91,,0.0,,0.0,,0.0,0.0,0.05,0.076,0.0,0.0,0.2,,,,,,,0.28,,0.02,0.051,0.125,0.0,0.0,0.0,0.0,0.184,48.2,0.0,0.0,,,,0.08,0.0,0.0,0.0,15.5,92.07,,0.27
food_578,,,,0.042,0.0,0.075,0.64,0.122,,,0.4,,,0.0,40.0,,,5.8,,33.0,42.0,,0.0,,,,,,10.7,,,,,0.019,,0.0,,0.011,,,,,64.0,,,,,,0.017,0.017,0.034,0.0,,,,,,2.5,1.0,43.0,43.0,43.0,0.0,1.45,0.0,,,1.67,0.294,0.03,,0.022,,,0.47,0.03,0.0,0.041,,30.0,0.0,0.044,12.0,,0.01,0.16,0.012,0.0,,0.0,0.0,,0.0,,0.017,,0.0,,0.0,,,0.234,,,0.212,0.032,26.0,,,11.0,,170.0,0.048,1.28,0.017,,,,,0.0,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.04,0.3,0.053,0.0,,0.0,,0.0,0.0,0.034,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,0.08,3.2,,,,,,,0.0,0.061,0.035,0.0,0.0,0.0,0.04,0.0,,0.0,,,0.1,,0.011,0.019,0.042,98.0,5.0,0.0,0.0,0.124,36.6,0.0,0.0,,,,0.15,0.0,0.0,,76.0,92.18,,0.18
food_584,,,,,,,0.92,,,,,,,,2.0,,,36.66,,,,,,,,,,,,,,,,0.116,,,,,,,,,393.5,,,,,,0.019,0.031,0.121,0.002,,0.002,0.0,,,2.2,,,28.0,28.0,,1.02,0.0,,,1.09,,,,,,,0.75,,0.0,,,,,,41.0,,0.0,0.109,,0.0,,0.0,0.003,0.003,0.0,,0.016,0.014,0.0,,0.0,0.0,0.0,0.55,,,0.53,,31.0,,,,,431.0,,1.25,0.025,,0.0,,0.025,0.006,,0.006,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.1,,,0.002,,0.002,,0.004,0.001,0.058,0.001,0.039,0.002,,0.001,0.001,0.008,0.0,0.002,2.0,32.0,,0.18,2.29,,0.0,0.002,0.0,,0.0,,0.1,,,,,,,,,,,0.07,,,,,,,,,0.07,20.2,,,,,,,,,,,61.1,,0.18
food_589,,,,,0.0,,,,,,,,,0.0,126.0,,,4.87,,0.0,4.0,,8.0,,,,,,17.9,,,,,0.001,,0.0,,,,,,,51.0,,,,,,0.426,0.065,1.164,,,,,,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,12.0,,,,,,,,0.03,,,,0.433,,0.002,,0.0,,,0.11,,,,,103.0,,,,,157.0,,3.34,0.069,,,,,0.006999999999999999,,,,,0.0,,,,,,,0.003,,,0.0,,,,,,0.001,,0.0,,,58.0,0.13699999999999998,1.9,,0.052000000000000005,,0.06,,0.19,,0.537,,0.194,,,,,0.043,0.033,0.022,39.0,,,,4.89,,,,,,,0.0,0.057,,,,,,,,,,,1.99,,,,,,59.0,0.56,0.0,0.06,0.1,1.1,,,,,0.03,0.0,,,0.2,89.04,,0.42
