food_id,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20,N_21,N_22,N_23,N_24,N_25,N_26,N_27,N_28,N_29,N_30,N_31,N_32,N_33,N_34,N_35,N_36,N_37,N_38,N_39,N_40,N_41,N_42,N_43,N_44,N_45,N_46,N_47,N_48,N_49,N_50,N_51,N_52,N_53,N_54,N_55,N_56,N_57,N_58,N_59,N_60,N_61,N_62,N_63,N_64,N_65,N_66,N_67,N_68,N_69,N_70,N_71,N_72,N_73,N_74,N_75,N_76,N_77,N_78,N_79,N_80,N_81,N_82,N_83,N_84,N_85,N_86,N_87,N_88,N_89,N_90,N_91,N_92,N_93,N_94,N_95,N_96,N_97,N_98,N_99,N_100,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124,N_125,N_126,N_127,N_128,N_129,N_130,N_131,N_132,N_133,N_134,N_135,N_136,N_137,N_138,N_139,N_140,N_141,N_142,N_143,N_144,N_145,N_146,N_147,N_148,N_149,N_150,N_151,N_152,N_153,N_154,N_155,N_156,N_157,N_158,N_159,N_160,N_161,N_162,N_163,N_164,N_165,N_166,N_167,N_168,N_169,N_170,N_171,N_172,N_173,N_174,N_175,N_176,N_177,N_178,N_179,N_180,N_181,N_182,N_183,N_184,N_185,N_186,N_187,N_188,N_189,N_190,N_191,N_192,N_193,N_194,N_195,N_196,N_197,N_198,N_199,N_200,N_201,N_202,N_203,N_204,N_205,N_206,N_207,N_208,N_209,N_210,N_211
food_504,,,,,0.0,,,,,,,,,0.0,21.0,,,0.86,,0.0,610.0,,1.0,,,,,,10.2,,,,,0.0,,0.0,,,,,,,533.0,,,,,,19.348,26.477,12.086,,,,,,,0.0,,1.0,1.0,1.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,2.0,,,,,,,,0.054000000000000006,,,,19.066,,0.194,,0.0,,,0.016,,,,,16.0,,,,,30.0,,0.17,23.736,,,,,2.715,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.005,,0.0,,,768.0,0.026,0.0,,0.07200000000000001,,0.2,,0.16399999999999998,,6.359,,4.756,,,,,0.014,0.006,0.009000000000000001,674.0,,,,0.0,,,,,,,0.0,0.006999999999999999,,,,,,,,,,,59.81,,,,,,819.0,0.0,0.0,3.75,0.1,3.7,,,,,21.12,0.0,,,101.3,37.58,,0.0
food_506,,,,,,,0.38,,,,0.3,,,,180.0,,,10.17,,,,,,,,,,,4.3,,,,,0.019,,,,,,,,,109.0,,,,,,,,,,,,,,,5.3,,,,,,0.21,0.0,,,0.44,,,,,,,0.2,,0.0,,,,,,69.0,,0.0,0.583,,,,,,,,,,,,,,,,0.293,,,,,11.0,,,,,130.0,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.1,,,,,,,,,,,,,,,,,,4.0,,,0.38,1.02,,,,,,,,0.008,,,,,,,,,,,0.11,,,,,,,,,0.079,11.0,,,,,,,,0.0,0.0,2.9,89.22,,0.14
food_509,,,,,0.0,,,,,,,,,0.0,16.0,,,0.1,,0.0,0.0,,73.0,,,,,,68.5,,,,,0.05,,0.0,,,,,,,162.0,,,,,,3.95,2.398,1.635,,,,,,,0.0,,17.0,17.0,17.0,0.0,,,,,,,,,,,,0.86,,,,,0.0,0.0,,43.0,,,,,,,,0.512,,,,3.302,,0.081,,0.028,,,9.639,,,,,258.0,,,,,349.0,,19.73,1.446,,,,,0.314,,,,,0.156,,,,,,,0.076,,,0.237,,,,,,0.055,,0.114,,,231.0,0.081,15.4,,0.0,,0.0,,0.188,,1.205,,0.214,,,,,0.0,0.0,0.0,379.0,,,,0.04,,,,,,,0.0,0.077,,,,,,,,,,,8.71,,,,,,231.0,2.42,0.0,0.221,0.5,12.6,,,,,1.06,0.0,,,4.6,66.65,,0.51
food_511,,,,,,,0.49,,,,,5.22,,,6.08,,,,,,,,,,,,,,,,,,,0.0808,,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,0.722,,,,,,,,17.4,,,0.197,,,,,,,,,,,,,,,,1.665,0.22,,,,40.3,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,2.7,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.111,,,,,,,,,,,0.14,,,,,,,,,0.645,210.0,,,,,,,,,,,86.435,,0.376
food_514,,,,,0.0,,,,,,,,,0.0,5.0,,,20.45,,0.0,8.0,,3.0,,,,,,14.1,,,,,0.204,,0.0,,,,,,,125.0,,,,,,1.524,1.307,1.202,,,,,,,1.4,,9.0,9.0,9.0,0.0,,,,,,,,,,,,0.34,,,,,0.0,0.0,,24.0,,,,,,,,0.024,,,,1.487,,0.013,,0.0,,,1.324,,,,,48.0,,,,,372.0,,1.87,1.148,,,,,0.158,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,17.0,0.021,0.3,,0.037000000000000005,,0.041,,0.108,,0.621,,0.271,,,,,0.046,0.029,0.017,167.0,,,,1.61,,,,,,,0.0,0.1,,,,,,,,,,,4.24,,,,,,18.0,0.0,0.0,0.312,12.1,0.0,,,,,0.52,0.0,,,4.1,72.09,,0.28
food_517,,,,1.088,,1.652,3.39,2.881,,,,,,,85.0,,,59.64,,,,,0.0,,,,,,,,,,,1.0590000000000002,,,,0.263,,,,,889.0,,,,,,0.173,0.889,0.542,0.0,,,,,,10.7,,639.0,639.0,639.0,0.0,,,,,,4.518,0.985,,0.74,,,9.95,0.969,,1.828,,,,1.614,333.0,,,1.544,0.34,,,,0.006,,,,0.14400000000000002,,0.002,,0.019,,,2.795,,,1.511,1.393,438.0,,,,,1375.0,1.072,23.85,0.563,,,,,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.17,9.1,1.194,,,0.001,,0.004,,0.417,,0.087,,,,,,,,58.0,,,,,,,,,,,,0.68,0.908,,,,,,,,,,2.07,,0.294,0.7709999999999999,1.137,33.0,2.0,0.0,,0.361,1.5,0.0,0.0,,,,,,,,,11.05,,6.11
food_520,,,,0.024,0.0,0.044,0.38,0.041,,,0.1,,,0.0,16.0,,,3.63,,11.0,45.0,,0.0,,,,,,6.0,,,,,0.041,,26.0,,0.004,,,,,40.0,,,,,,0.005,0.032,0.037000000000000005,0.0,,,,,,0.5,1.3,7.0,7.0,7.0,0.0,0.87,0.0,,,0.76,0.196,0.024,,0.01,,,0.28,0.021,0.0,0.029,,23.0,0.0,0.029,13.0,,0.01,0.079,0.006,0.0,,0.0,0.0,,0.0,,0.005,,0.0,,0.0,,,0.098,,,0.259,0.019,24.0,,,14.0,,147.0,0.015,0.65,0.028,,,,,0.005,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.033,0.3,0.02,0.0,,0.0,,0.005,0.0,0.028,0.0,0.005,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.83,,0.03,1.67,,,,,,,0.0,0.027000000000000003,0.019,0.01,0.0,0.03,0.04,0.0,0.0,0.0,,,0.11,,0.005,0.011,0.022,105.0,5.0,0.0,0.0,0.04,2.8,0.0,0.0,,,,0.03,0.0,0.0,,16.4,95.23,,0.2
food_523,,,,,0.0,,,,,,,,,0.0,32.0,,,17.19,,2157.0,5141.0,,9.0,,,,,,14.3,,,,,0.07,,1.0,,,,,,,208.0,,,,,,3.494,9.312,2.454,,,,,,,2.4,,14.0,14.0,14.0,0.0,,,,,,,,,,,,0.48,,,,,162.0,1.0,,13.0,,,,,,,,0.02,,,,3.412,,0.049,,0.005,,,0.72,,,,,40.0,,,,,308.0,,1.25,8.162,,,,,1.132,,,,,0.0,,,,,,,0.01,,,0.0,,,,,,0.0,,0.001,,,3.0,0.058,0.6,,0.001,,0.0,,0.012,,1.662,,0.644,,,,,0.001,0.0,0.0,178.0,,,,12.04,,,,,,,0.0,0.059,,,,,,,,,,,15.67,,,,,,521.0,0.02,0.0,0.114,6.1,0.0,,,,,1.11,0.0,,,42.4,64.65,,0.23
food_527,,,,,,,0.535,,,,,0.0,,,10.17,,,20.196825,,,,,,,,,,,,,,,,0.08081,,,,,,,,,,85.919,77.151876,,,,,,,,,,,,,,,,,,,9.167,0.0,,,8.174,,,,,,,0.1615,,0.0,,,,,,8.556000000000001,,0.0,0.09758,,,,,,,,,,,,,,,,,0.1463,,,,24.86,,,,,229.4,,0.914375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999,,,0.0,,17.340999999999998,,,,,,,,,,,,,,,,,,0.1638,,,,,,,,,,3.3080000000000003,,,,,,,,,,,78.19,,0.03603
food_530,,,,,0.0,,1.8,,,,,,,0.0,11.0,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,703.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,2.8,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,21.7,,,,,930.0,279.0,,,,0.0,,,,,,,,,,,57.5,,
food_534,,,,0.033,0.0,0.039,0.58,0.115,,,,,,0.0,12.0,,,6.7,,16.0,465.0,,0.0,,,,,,7.7,,,,,0.115,,34.0,,0.015,,,,,76.0,,,,,,0.024,0.24,0.046,0.0,,,,,,1.0,,53.0,53.0,53.0,0.0,,,,,,0.106,0.03,,0.016,,,0.46,0.026,,0.042,,502.0,0.0,0.036000000000000004,16.0,,,0.204,0.01,,,,0.0,,,,0.024,,0.0,,0.0,,,1.092,,,0.205,0.025,29.0,,,,,202.0,0.035,0.8,0.229,,,,,0.011,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.055,0.3,0.032,0.0,,0.0,,0.002,,0.033,,0.006999999999999999,,,,,0.0,0.0,0.0,1.0,,,,3.53,,,,,,,0.0,0.079,0.03,,,,,,,,,,0.41,,0.01,0.017,0.034,816.0,41.0,0.0,,0.517,92.9,0.0,0.0,,,,0.48,,,,9.9,91.51,,0.3
food_540,,,,,0.0,,0.83,,,,,,,0.0,84.0,,,4.31,,,,,0.0,,,,,,,,,,,0.051,,,,,,,,,127.0,,,,,,0.25,0.18600000000000005,0.238,0.0,,,,,,,,66.0,66.0,66.0,0.0,,,,,,,,,,,,1.5,,,,,,,,34.0,,,0.218,,,,,,,,,0.248,,,,0.002,,,0.9,,,0.059,,37.0,,,,,223.0,,6.95,0.16399999999999998,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,1.5,,,,,,0.001,,0.066,,0.038,,,,,,,,4.0,,,,,,,,,,,0.0,0.14,,,,,,,,,,,0.87,,,,,128.0,,0.0,,0.113,18.3,0.0,0.0,,,,,,,,,87.04,,0.39
food_542,,,,,0.0,,0.21,,,,,,,0.0,5.0,,,9.84,,0.0,27.0,,,,,,,,,,,,,0.222,,0.0,,,,,,,135.5,,,,,,,,,,,,,,,3.2,,11.0,11.0,11.0,0.0,1.95,0.0,,,1.69,,,,,,,0.21,,0.0,,,,0.0,,4.0,,0.0,0.287,,,,,,,,,,,,,,,,0.314,,,1.258,,11.0,,,,,75.0,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14400000000000002,,,,,,,,,,,,,,,,,,,6.0,0.0,,0.01,3.65,,,,,,,0.0,0.06,,0.02,0.02,0.05,0.02,0.0,0.0,0.08,,,1.07,,,,,46.0,5.0,0.0,0.0,0.039,4.7,,,,,,0.91,0.0,0.0,0.0,5.9,88.05,,0.15
food_547,,,,0.35600000000000004,,0.611,1.0,1.433,,,,,,,25.0,,,22.14,,,,,0.0,,,,,,,,,,,0.35200000000000004,,,,0.334,,,,,275.0,,,,,,0.104,0.219,0.057,0.0,,,,,,,,100.0,100.0,100.0,0.0,,,,,,1.258,0.319,,0.257,,,3.21,0.326,,0.628,,,,0.7120000000000001,37.0,,,0.506,0.105,,,,,,,,0.104,,,,,,,1.128,,,0.578,0.442,173.0,,,,,322.0,0.35600000000000004,8.96,0.181,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.128,0.6,0.495,,,,,,,0.052000000000000005,,0.006,,,,,,,,11.0,,,,,,,,,,,,0.228,0.328,,,,,,,,,,0.55,,,0.252,0.399,45.0,2.0,0.0,,0.19,16.5,0.0,0.0,,,,,,,,,67.34,,1.51
food_550,,,,,0.0,,,,,,,,,0.0,73.0,,,17.45,,0.0,46.0,,0.0,,,,,,5.5,,,,,0.018000000000000002,,0.0,,,,,,,71.0,,,,,,0.035,0.08900000000000001,0.047,,,,,,,1.6,,4.0,4.0,4.0,0.0,,,,,,,,,,,,0.2,,,,,129.0,0.0,,11.0,,,,,,,,0.001,,,,0.033,,0.0,,0.0,,,0.242,,,,,13.0,,,,,233.0,,0.81,0.08900000000000001,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.028,1.1,,0.0,,0.0,,0.001,,0.041,,0.004,,,,,0.0,0.0,0.0,4.0,,,,14.4,,,,,,,0.0,0.014,,,,,,,,,,,0.22,,,,,,4.0,0.0,0.0,0.02,5.7,0.0,,,,,0.24,0.0,,,26.3,80.83,,0.09
food_553,,,,,,,1.92,,,,,,,,128.0,,,23.54,,0.0,21.0,,0.0,,,,,,,,,,,0.155,,0.0,,,,,,,282.5,,,,,,,,,0.0,,,,,,7.8,,18.0,18.0,18.0,0.0,,,,,,,,,,,,1.03,,,,,,,,69.0,,,0.391,,,,,,,,,,,,,,,,0.743,,,0.203,,80.0,,,,,568.0,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.114,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,0.131,,,,,,,,,,,0.63,,,,,35.0,2.0,0.0,,0.274,41.9,0.0,0.0,,,,,,,,,69.11,,1.62
food_555,,,,,0.0,,1.13,,,,0.2,,,,44.0,,,10.51,,0.0,8.0,,0.0,,,,,,34.4,,,,,0.231,,0.0,,,,,,,122.0,,,,,,0.005,0.064,0.036000000000000004,0.0,,,,,,5.4,,68.0,68.0,68.0,0.0,,,,,,,,,,,,1.28,,,,,464.0,0.0,,60.0,,,0.256,,,,,0.0,,,,0.005,,0.0,,0.0,,,1.046,,,0.338,,90.0,,,,,370.0,,3.27,0.046,,,,,0.017,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.066,0.2,,0.0,,0.002,,0.002,,0.029,,0.003,,,,,0.0,0.0,0.0,94.0,,,,0.99,,,,,,,,0.07200000000000001,,,,,,,,,,,0.15,,,,,13.0,1.0,0.0,,0.116,11.7,0.0,0.0,,,,0.19,,,,14.8,84.94,,0.49
food_558,,,,0.147,0.0,0.163,1.54,0.262,,,0.3,,,0.0,254.0,,,4.42,,0.0,2870.0,,0.0,,,,,,0.5,,,,,0.053,,27.0,,0.038,,,,,91.5,,,,,,0.104,0.6729999999999999,0.17800000000000002,0.0,,,,,,4.1,,62.0,62.0,62.0,0.0,0.4,0.0,,,0.4,0.331,0.141,,0.172,,,1.6,0.175,0.0,0.205,,6260.0,0.0,0.175,32.7,,0.0,0.92,0.029,,,,0.0,,,,0.104,,0.0,,0.0,,,1.18,0.47,,0.37,0.15,55.0,,,,,348.0,0.174,2.92,0.29100000000000004,,,,,0.378,,,,,0.0,,,,,,,0.003,,,0.0,,,,,,0.0,,0.0,,,0.0,0.34700000000000003,0.9,0.123,0.0,,0.006,,0.006,,0.158,,0.006,,,,,0.0,0.0,0.0,53.0,,,0.0,0.99,0.8,,,,,,0.0,0.113,0.131,0.0,0.0,0.14,0.0,0.0,0.0,0.0,,,1.49,,0.035,0.103,0.159,4812.0,241.0,0.0,0.0,0.147,93.4,0.0,0.0,,,,0.66,0.0,0.0,0.0,390.0,89.6,,0.39
food_561,,,,,,,0.42895,,,,,,,,5.9875,,,15.67558125,15.405,,,,,,,,,,,,,,,0.032895,,,,,,,,,168.0,64.6609,58.20306,,,,,,,,,,,,,2.0875000000000004,,,,0.0,,8.495000000000001,,,,2.824,,,,,,,0.0175,,0.0,,,,,,4.6850000000000005,,0.0,0.032815,,,,,,,,,,,,,,,,0.09081499999999999,0.021875,,,,9.89,,,,,103.9,,0.14921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06775,,,,,,,,,,,,,,,,,,,1.0065,,,1.6469999999999998,13.33,12.966,,,,,,,0.006125,,,,,,,,,,,0.16125,,,,,,,,,0.03572,,,,,,,,,,,,83.60499999999998,,0.01838
food_565,,,,,0.0,,,,,,,,,0.0,12.0,,,11.36,,0.0,0.0,,0.0,,,,,,6.8,,,,,0.07200000000000001,,0.0,,,,,,,64.0,,,,,,0.332,0.386,0.18600000000000005,,,,,,,1.7,,4.0,4.0,4.0,0.0,,,,,,,,,,,,0.68,,,,,27.0,0.0,,24.0,,,,,,,,0.002,,,,0.331,,0.0,,0.0,,,0.17,,,,,65.0,,,,,58.0,,2.21,0.369,,,,,0.017,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.023,4.8,,0.0,,0.003,,0.002,,0.158,,0.01,,,,,0.0,0.0,0.0,70.0,,,,0.17,,,,,,,0.0,0.062,,,,,,,,,,,1.09,,,,,,0.0,0.0,0.0,0.015,0.0,0.0,,,,,0.07,0.0,,,0.3,84.77,,0.62
food_567,,,,,0.0,,,,,,,,,0.0,0.0,,,11.99,,0.0,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,,51.0,,,,,,0.0,0.0,0.0,,,,,,,0.7,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.8,0.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,210.0,,,,0.01,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,87.0,,0.0
food_571,,,,,,,0.4,,,,0.1,,,,30.0,,,12.02,,,,,,,,,,,14.0,,,,,0.043,,,,,,,,,122.5,,,,,,,,,0.0,,,,,,1.7,,24.0,24.0,24.0,0.0,1.64,0.0,,,1.59,,,,,,,0.14,,0.0,,,,,,10.0,,0.0,0.023,,,,,,,,,,,,,,,,0.636,,,0.151,,21.0,,,,,177.0,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.1,,,,,,,,,,,,,,,,,,1.0,0.0,,5.96,9.18,,,,,,,,0.086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.15,,,,,,,,,0.075,48.8,0.0,0.0,,,,0.2,,0.0,,0.0,86.58,,0.06
food_573,,,,0.156,0.0,0.142,0.88,0.345,,,,,,0.0,33.0,,,6.09,,0.0,93.0,,0.0,,,,,,57.1,,,,,0.041,,0.0,,0.034,,,,,80.5,,,,,,0.028,0.133,0.047,0.0,,,,,,3.2,,57.0,57.0,57.0,0.0,,,,,,0.393,0.095,,0.059,,,0.73,0.112,,0.172,,42.0,0.0,0.158,20.0,,,0.247,0.042,,,,0.004,,,,0.023,,0.001,,0.001,,,0.7340000000000001,,,0.696,0.105,62.0,,,,,300.0,0.127,2.95,0.029,,,,,0.104,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,0.102,0.6,0.154,0.0,,0.0,,0.0,,0.038,,0.004,,,,,0.0,0.0,0.0,23.0,,,,3.03,,,,,,,0.0,0.08,0.107,,,,,,,,,,0.3,,0.039,0.064,0.14800000000000002,155.0,8.0,0.0,0.0,0.222,88.1,0.0,0.0,,,,0.04,0.0,,,20.2,89.79,,0.64
food_580,,,,0.042,,0.069,0.72,0.119,,,,,,,47.0,,,5.37,,,,,0.0,,,,,,,,,,,0.023,,,,0.01,,,,,62.0,,,,,,0.013,0.087,0.023,0.0,,,,,,2.3,,57.0,57.0,57.0,0.0,,,,,,0.27,0.027000000000000003,,0.025,,,0.56,0.061,,0.063,,,,0.057,15.0,,,0.159,0.012,,,,0.0,,,,0.013,,,,,,,0.3,,,0.14,0.039,23.0,,,11.0,,246.0,0.238,1.21,0.035,,,,,0.046,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.03,0.9,0.071,0.0,,0.001,,0.001,,0.019,,0.001,,,,,,,0.0,18.0,,,,,,,,,,,,0.05,0.042,,,,,,,,,,0.18,,0.012,0.021,0.052000000000000005,126.0,6.0,0.0,,0.095,42.0,0.0,0.0,,,,,,,,,92.52,,0.18
food_585,,,,,0.0,,1.15,,,,,,,0.0,3.0,,,31.89,,438.0,457.0,,0.0,,,,,,13.5,,,,,0.07400000000000001,,0.0,,,,,,,316.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.7,,22.0,22.0,22.0,0.0,8.64,0.0,,,8.69,,,,,,,0.55,,0.0,,,30.0,0.0,,36.0,,0.0,0.14400000000000002,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.672,,,0.3,,32.0,,,,,487.0,,1.3,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0,0.076,1.5,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,12.0,,0.18,17.51,,0.0,0.0,0.0,,0.0,0.0,0.062,,,,,,,,,,,0.35,,,,,1127.0,56.0,0.0,0.0,0.242,18.4,0.0,0.0,,,,0.0,0.0,0.0,0.0,28.8,65.2,,0.19
food_586,,,,,0.0,,,,,,,,,0.0,59.0,,,2.72,,0.0,0.0,,40.0,,,,,,65.0,,,,,2.858,,0.0,,,,,,,51.0,,,,,,0.253,0.528,0.474,,,,,,,0.0,,7.0,7.0,7.0,0.0,,,,,,,,,,,,4.61,,,,,0.0,0.0,,18.0,,,,,,,,0.052000000000000005,,,,0.168,,0.028,,0.001,,,0.925,,,,,97.0,,,,,156.0,,5.71,0.041,,,,,0.084,,,,,0.048,,,,,,,0.022,,,0.177,,,,,,0.01,,0.136,,,13.0,0.09,19.7,,0.0,,0.001,,0.05,,0.319,,0.066,,,,,0.0,0.0,0.0,85.0,,,,0.62,,,,,,,0.0,0.018000000000000002,,,,,,,,,,,1.71,,,,,,13.0,8.75,0.0,0.031,0.0,0.0,,,,,0.85,0.0,,,1.0,89.04,,39.3
food_590,,,,,0.0,,,,,,,,,0.0,57.0,,,0.0,,0.0,0.0,,60.0,,,,,,65.0,,,,,0.092,,0.0,,,,,,,158.0,,,,,,3.736,2.133,2.04,,,,,,,0.0,,10.0,10.0,10.0,0.0,,,,,,,,,,,,1.1,,,,,0.0,0.0,,32.0,,,,,,,,0.622,,,,1.516,,0.721,,0.84,,,3.217,,,,,236.0,,,,,327.0,,17.96,0.13,,,,,0.103,,,,,0.214,,,,,,,0.06,,,0.7090000000000001,,,,,,0.055,,0.862,,,28.0,0.233,36.5,,0.005,,0.012,,0.5539999999999999,,1.3530000000000002,,0.109,,,,,0.0,0.0,0.0,90.0,,,,0.0,,,,,,,0.0,0.092,,,,,,,,,,,9.04,,,,,,28.0,13.67,0.0,0.302,0.7,4.2,,,,,1.07,0.0,,,0.1,72.05,,0.99
